Order_ID,Order_Date,Customer_ID,Region,Segment,Category,Product,Quantity,Price,Sales,Cost,Profit
ORD10665,2023-06-11,CUST5845,South,Home Office,Electronics,Laptop,5,145.95,729.75,643.7074846231186,86.0425153768814
ORD10666,2023-04-30,CUST6184,East,Home Office,Books,Lipstick,8,397.49,3179.92,2804.985686197667,374.93431380233324
ORD10667,2023-01-09,CUST5355,West,Corporate,Clothing,Sofa,5,49.99,249.95000000000002,220.47918572325932,29.470814276740697
ORD10668,2023-11-18,CUST1902,East,Home Office,Sports,Sofa,5,92.65,463.25,408.6296570766148,54.62034292338518
ORD10669,2023-02-28,CUST8155,South,Consumer,Clothing,Lipstick,4,336.94,1347.76,1188.8498793773954,158.9101206226046
ORD10670,2023-07-29,CUST9426,North,Consumer,Electronics,Laptop,6,463.23,2779.38,2451.672091280306,327.70790871969393
ORD10671,2023-03-15,CUST8348,North,Consumer,Home,T-shirt,4,162.14,648.56,572.0903408388759,76.46965916112401
ORD10672,2023-12-23,CUST4725,East,Home Office,Sports,Lipstick,6,299.63,1797.78,1585.8094439270299,211.9705560729701
ORD10673,2023-03-03,CUST1373,West,Home Office,Beauty,Laptop,9,15.75,141.75,125.03670564621727,16.71329435378273
ORD10674,2023-01-19,CUST4565,East,Corporate,Electronics,Treadmill,5,372.55,1862.75,1643.1190366313315,219.63096336866852
ORD10675,2023-05-29,CUST5654,West,Home Office,Sports,Laptop,5,163.81,819.05,722.4784039473316,96.57159605266838
ORD10676,2023-03-22,CUST3728,North,Consumer,Home,Blender,9,403.09,3627.81,3200.066392313252,427.74360768674796
ORD10677,2023-11-01,CUST4538,East,Home Office,Beauty,T-shirt,9,435.86,3922.7400000000002,3460.2221284419215,462.5178715580787
ORD10678,2023-12-01,CUST5201,East,Corporate,Books,T-shirt,9,434.73,3912.57,3451.251240989209,461.3187590107914
ORD10679,2023-06-13,CUST8074,East,Corporate,Home,Headphones,7,291.73,2042.1100000000001,1801.331266082517,240.77873391748312
ORD10680,2023-07-27,CUST5588,South,Home Office,Beauty,Lipstick,8,202.53,1620.24,1429.2026240298208,191.03737597017926
ORD10681,2023-10-08,CUST7706,East,Home Office,Beauty,Laptop,8,482.49,3859.92,3404.8090360348997,455.1109639651004
ORD10682,2023-10-18,CUST5463,East,Consumer,Clothing,Smartphone,4,25.08,100.32,88.49158596422234,11.828414035777655
ORD10683,2023-07-31,CUST2781,North,Corporate,Home,T-shirt,8,161.95,1295.6,1142.8399000722334,152.76009992776653
ORD10684,2023-05-04,CUST3815,North,Corporate,Electronics,T-shirt,5,14.57,72.85,64.26048681712119,8.589513182878804
ORD10685,2023-07-09,CUST8837,East,Corporate,Beauty,Lipstick,6,406.08,2436.48,2149.2023461932663,287.2776538067337
ORD10686,2023-06-05,CUST7970,South,Home Office,Electronics,Blender,3,171.09,513.27,452.75195701611244,60.51804298388754
ORD10687,2023-06-06,CUST5125,West,Corporate,Electronics,Headphones,6,100.37,602.22,531.2141437337917,71.0058562662083
ORD10688,2023-10-28,CUST9216,East,Corporate,Clothing,Blender,7,448.25,3137.75,2767.787817576143,369.96218242385703
ORD10689,2023-07-11,CUST3060,North,Consumer,Electronics,Book,3,107.79,323.37,285.24246564244993,38.127534357550076
ORD10690,2023-08-20,CUST8132,West,Consumer,Sports,Book,9,340.74,3066.66,2705.0798147233063,361.58018527669356
ORD10691,2023-12-13,CUST2237,North,Corporate,Electronics,Book,8,328.68,2629.44,2319.411042641196,310.02895735880384
ORD10692,2023-06-21,CUST1579,South,Consumer,Electronics,Blender,7,15.45,108.14999999999999,95.39837541896577,12.751624581034221
ORD10693,2023-01-21,CUST3132,North,Consumer,Books,T-shirt,6,63.97,383.82,338.5649972566569,45.255002743343084
ORD10694,2023-08-01,CUST2055,North,Consumer,Beauty,T-shirt,7,13.4,93.8,82.74033855107712,11.059661448922881
ORD10695,2023-09-28,CUST4264,South,Consumer,Sports,Blender,5,263.36,1316.8000000000002,1161.540275096571,155.2597249034293
ORD10696,2023-12-16,CUST8369,North,Home Office,Books,Laptop,7,111.83,782.81,690.5113477736531,92.2986522263468
ORD10697,2023-12-11,CUST1155,East,Home Office,Clothing,Lipstick,5,121.05,605.25,533.8868860132135,71.36311398678652
ORD10698,2023-12-31,CUST8749,North,Corporate,Home,Book,7,470.8,3295.6,2907.026223122918,388.57377687708185
ORD10699,2023-04-26,CUST5495,South,Corporate,Clothing,Treadmill,2,249.6,499.2,440.3409062334509,58.85909376654911
ORD10700,2023-06-21,CUST8068,North,Corporate,Clothing,T-shirt,2,200.28,400.56,353.33123678059115,47.22876321940885
ORD10701,2023-03-10,CUST8936,North,Consumer,Books,Headphones,7,274.6,1922.2000000000003,1695.5594750840132,226.64052491598704
ORD10702,2023-03-04,CUST3479,East,Corporate,Books,Blender,2,131.38,262.76,231.77879912239894,30.981200877601054
ORD10703,2023-06-15,CUST4592,East,Home Office,Books,Book,7,216.01,1512.07,1333.7866067476243,178.28339325237562
ORD10704,2023-02-02,CUST7019,East,Consumer,Beauty,Book,4,217.7,870.8,768.126725056268,102.67327494373194
ORD10705,2023-08-26,CUST5763,South,Consumer,Beauty,Sofa,5,280.71,1403.55,1238.061856858894,165.48814314110587
ORD10706,2023-06-01,CUST6090,West,Home Office,Beauty,Headphones,7,282.04,1974.2800000000002,1741.498886936253,232.78111306374717
ORD10707,2023-11-23,CUST1078,North,Home Office,Electronics,T-shirt,3,186.46,559.38,493.425272694046,65.95472730595401
ORD10708,2023-12-04,CUST1283,South,Consumer,Beauty,Lipstick,8,184.13,1473.04,1299.3585106532903,173.68148934670967
ORD10709,2023-10-01,CUST4873,South,Home Office,Clothing,Blender,8,496.97,3975.76,3506.9907078659953,468.7692921340049
ORD10710,2023-04-01,CUST5378,North,Corporate,Beauty,Laptop,2,135.17,270.34,238.46506528676102,31.874934713238957
ORD10711,2023-05-25,CUST9762,North,Consumer,Electronics,Headphones,9,35.66,320.93999999999994,283.0989792599433,37.84102074005665
ORD10712,2023-05-13,CUST1966,West,Home Office,Clothing,Sofa,6,205.8,1234.8000000000002,1089.2086358514928,145.5913641485074
ORD10713,2023-11-24,CUST5306,South,Consumer,Books,Laptop,3,348.85,1046.5500000000002,923.1545981943472,123.39540180565302
ORD10714,2023-05-30,CUST2291,North,Consumer,Home,Blender,8,306.5,2452.0,2162.8924320601395,289.1075679398605
ORD10715,2023-04-28,CUST5036,South,Home Office,Books,Sofa,7,199.33,1395.3100000000002,1230.7934092079256,164.51659079207457
ORD10716,2023-11-04,CUST2824,West,Consumer,Electronics,Headphones,6,268.01,1608.06,1418.458729322442,189.60127067755798
ORD10717,2023-07-23,CUST2586,North,Corporate,Electronics,Book,8,376.57,3012.56,2657.3585746847853,355.2014253152147
ORD10718,2023-07-16,CUST6744,East,Home Office,Books,Sofa,4,404.79,1619.16,1428.2499634153735,190.9100365846266
ORD10719,2023-03-30,CUST5993,West,Corporate,Beauty,Headphones,7,404.55,2831.85,2497.9555194655404,333.8944805344595
ORD10720,2023-10-14,CUST7857,North,Corporate,Books,Book,8,237.82,1902.56,1678.2351653916553,224.32483460834464
ORD10721,2023-10-26,CUST7118,East,Consumer,Home,Blender,8,458.8,3670.4,3237.6347400626164,432.7652599373837
ORD10722,2023-06-23,CUST5645,South,Corporate,Books,Sofa,6,341.12,2046.72,1805.3977155571488,241.32228444285124
ORD10723,2023-04-02,CUST1472,East,Consumer,Books,Smartphone,6,10.06,60.36,53.24314322966966,7.116856770330337
ORD10724,2023-01-08,CUST3420,West,Corporate,Beauty,Blender,5,324.28,1621.3999999999999,1430.22585209719,191.17414790280986
ORD10725,2023-12-23,CUST3299,East,Consumer,Beauty,Blender,5,297.49,1487.45,1312.0694731108706,175.38052688912944
ORD10726,2023-01-20,CUST6061,West,Corporate,Books,Lipstick,8,39.98,319.84,282.1286767822655,37.7113232177345
ORD10727,2023-05-28,CUST1395,South,Home Office,Sports,T-shirt,4,476.02,1904.08,1679.5759469971738,224.50405300282614
ORD10728,2023-02-17,CUST3599,East,Corporate,Clothing,Headphones,4,437.68,1750.72,1544.2981397456474,206.42186025435262
ORD10729,2023-11-08,CUST8428,South,Home Office,Electronics,Headphones,6,371.83,2230.98,1967.9322014998083,263.0477985001917
ORD10730,2023-02-18,CUST5781,East,Home Office,Clothing,Sofa,1,62.08,62.08,54.76034346749325,7.319656532506748
ORD10731,2023-12-22,CUST3662,West,Corporate,Books,Smartphone,9,300.79,2707.11,2387.9232184968696,319.18678150313053
ORD10732,2023-09-26,CUST7426,South,Corporate,Electronics,Treadmill,8,304.45,2435.6,2148.426104211124,287.17389578887605
ORD10733,2023-11-11,CUST7528,East,Home Office,Clothing,Treadmill,5,62.28,311.4,274.6838104989916,36.71618950100839
ORD10734,2023-06-15,CUST2611,East,Corporate,Home,Book,6,381.96,2291.7599999999998,2021.5458238573183,270.2141761426815
ORD10735,2023-10-04,CUST9184,South,Consumer,Electronics,Headphones,9,432.24,3890.16,3431.4835332394255,458.6764667605744
ORD10736,2023-05-12,CUST7560,South,Corporate,Books,Blender,4,495.19,1980.76,1747.214850622937,233.5451493770629
ORD10737,2023-11-24,CUST4379,South,Corporate,Beauty,Smartphone,6,160.94,965.64,851.7844404953315,113.85555950466846
ORD10738,2023-12-25,CUST9439,South,Consumer,Electronics,Smartphone,7,244.04,1708.28,1506.8621059705117,201.41789402948825
ORD10739,2023-04-17,CUST6791,North,Corporate,Clothing,Headphones,3,375.97,1127.91,994.921697816049,132.98830218395108
ORD10740,2023-07-02,CUST6593,North,Home Office,Electronics,Headphones,9,208.11,1872.9900000000002,1652.1516706053512,220.838329394649
ORD10741,2023-08-20,CUST3252,North,Consumer,Sports,T-shirt,4,164.54,658.16,580.5584351895193,77.60156481048068
ORD10742,2023-11-22,CUST1273,West,Consumer,Sports,Lipstick,6,88.62,531.72,469.02657584625507,62.69342415374496
ORD10743,2023-05-12,CUST7336,West,Corporate,Sports,T-shirt,6,304.21,1825.2599999999998,1610.0493640057462,215.2106359942536
ORD10744,2023-11-13,CUST8745,South,Home Office,Books,Blender,6,438.31,2629.86,2319.7815217690368,310.07847823096336
ORD10745,2023-06-24,CUST6077,North,Home Office,Sports,Blender,5,65.19,325.95,287.5182659991853,38.431734000814686
ORD10746,2023-08-11,CUST6688,South,Corporate,Beauty,Blender,9,150.94,1358.46,1198.2882762057166,160.17172379428348
ORD10747,2023-10-05,CUST2075,South,Consumer,Clothing,Lipstick,7,262.6,1838.2000000000003,1621.4636495158845,216.73635048411575
ORD10748,2023-08-12,CUST7238,East,Home Office,Home,Laptop,2,405.53,811.06,715.4304795867441,95.62952041325582
ORD10749,2023-08-06,CUST7163,West,Home Office,Clothing,Lipstick,6,492.79,2956.7400000000002,2608.120134408441,348.6198655915591
ORD10750,2023-08-25,CUST3326,North,Corporate,Sports,Smartphone,8,298.02,2384.16,2103.05123198226,281.10876801773975
ORD10751,2023-07-27,CUST6493,West,Home Office,Sports,Treadmill,9,452.31,4070.79,3590.816021005748,479.97397899425187
ORD10752,2023-11-12,CUST6483,South,Home Office,Books,Blender,1,280.7,280.7,247.6035504401636,33.0964495598364
ORD10753,2023-05-27,CUST4155,South,Home Office,Home,Lipstick,8,461.88,3695.04,3259.369515562601,435.67048443739895
ORD10754,2023-10-05,CUST6599,South,Home Office,Sports,T-shirt,6,207.6,1245.6,1098.7352419959664,146.86475800403355
ORD10755,2023-12-01,CUST7862,East,Corporate,Sports,Treadmill,2,395.54,791.08,697.8062582194678,93.27374178053219
ORD10756,2023-10-11,CUST9004,South,Corporate,Sports,Headphones,5,344.72,1723.6000000000001,1520.3757732050801,203.22422679492
ORD10757,2023-12-12,CUST2602,North,Consumer,Home,Sofa,5,393.12,1965.6,1733.8423182942129,231.75768170578704
ORD10758,2023-06-30,CUST8603,North,Corporate,Home,Smartphone,4,118.35,473.4,417.582902666097,55.81709733390295
ORD10759,2023-07-20,CUST1269,North,Corporate,Books,Headphones,4,93.87,375.48,331.20834028953556,44.27165971046446
ORD10760,2023-09-07,CUST8554,East,Home Office,Clothing,Lipstick,8,79.79,638.32,563.0577068648565,75.26229313514352
ORD10761,2023-04-03,CUST8120,South,Consumer,Books,T-shirt,5,259.84,1299.1999999999998,1146.0154354537246,153.18456454627517
ORD10762,2023-11-28,CUST8487,North,Corporate,Home,Smartphone,6,201.13,1206.78,1064.4923854655526,142.28761453444736
ORD10763,2023-12-30,CUST1532,North,Corporate,Sports,Blender,5,68.91,344.54999999999995,303.92519880355667,40.624801196443286
ORD10764,2023-10-29,CUST8278,West,Corporate,Beauty,Headphones,3,128.71,386.13,340.6026324597804,45.527367540219586
ORD10765,2023-02-13,CUST8871,East,Consumer,Clothing,Sofa,8,317.09,2536.72,2237.623364704566,299.09663529543377
ORD10766,2023-05-11,CUST9292,South,Corporate,Home,Laptop,6,333.95,2003.6999999999998,1767.4500677483284,236.24993225167145
ORD10767,2023-09-10,CUST3302,East,Corporate,Home,Headphones,6,202.39,1214.34,1071.1610097666842,143.17899023331574
ORD10768,2023-01-04,CUST7324,East,Corporate,Home,Lipstick,4,211.63,846.52,746.7095030944328,99.81049690556722
ORD10769,2023-09-09,CUST5084,West,Corporate,Home,Lipstick,7,188.3,1318.1000000000001,1162.6869962065539,155.41300379344625
ORD10770,2023-05-10,CUST4434,East,Consumer,Home,T-shirt,8,430.36,3442.88,3036.9409039523707,405.9390960476294
ORD10771,2023-04-21,CUST9887,East,Consumer,Beauty,Blender,7,458.87,3212.09,2833.362623203937,378.72737679606325
ORD10772,2023-12-18,CUST5002,North,Home Office,Beauty,Sofa,4,391.96,1567.84,1382.9809423658926,184.85905763410733
ORD10773,2023-12-19,CUST2336,West,Consumer,Home,Lipstick,2,383.17,766.34,675.9832734033308,90.3567265966692
ORD10774,2023-06-29,CUST4097,South,Consumer,Sports,Smartphone,2,311.16,622.32,548.9442162804511,73.37578371954896
ORD10775,2023-10-02,CUST1510,South,Corporate,Books,T-shirt,7,378.0,2646.0,2334.018505396056,311.98149460394416
ORD10776,2023-12-11,CUST8150,North,Home Office,Books,Laptop,7,72.7,508.90000000000003,448.89720990024676,60.00279009975327
ORD10777,2023-05-28,CUST6470,South,Home Office,Clothing,Lipstick,1,307.72,307.72,271.43770766457834,36.28229233542169
ORD10778,2023-06-13,CUST5960,West,Corporate,Home,Headphones,4,490.23,1960.92,1729.7141222982743,231.20587770172574
ORD10779,2023-02-19,CUST6340,South,Home Office,Sports,Treadmill,8,103.36,826.88,729.3851934020751,97.49480659792493
ORD10780,2023-06-04,CUST4915,East,Home Office,Electronics,Smartphone,3,172.28,516.84,455.90102960275794,60.93897039724209
ORD10781,2023-09-30,CUST1044,North,Corporate,Clothing,Sofa,8,209.72,1677.76,1479.9406226807585,197.81937731924154
ORD10782,2023-05-23,CUST8228,South,Consumer,Electronics,T-shirt,2,157.88,315.76,278.5297366832421,37.230263316757885
ORD10783,2023-05-14,CUST9229,North,Home Office,Electronics,Laptop,3,328.35,985.0500000000001,868.9058687605385,116.14413123946156
ORD10784,2023-11-09,CUST7969,North,Consumer,Electronics,Blender,9,385.64,3470.7599999999998,3061.533661295697,409.22633870430263
ORD10785,2023-09-10,CUST1287,North,Home Office,Clothing,Book,7,169.59,1187.13,1047.1592548415797,139.9707451584204
ORD10786,2023-03-02,CUST7949,East,Home Office,Beauty,Lipstick,2,429.0,858.0,756.8359325887437,101.16406741125627
ORD10787,2023-06-30,CUST4162,North,Consumer,Sports,Laptop,3,149.87,449.61,396.5979063534092,53.01209364659081
ORD10788,2023-04-17,CUST4999,West,Home Office,Clothing,T-shirt,6,387.68,2326.08,2051.8192611608683,274.2607388391316
ORD10789,2023-11-29,CUST5774,West,Corporate,Clothing,Book,5,28.62,143.1,126.22753141427648,16.87246858572351
ORD10790,2023-09-10,CUST6885,West,Home Office,Books,Treadmill,6,173.79,1042.74,919.7938232489355,122.94617675106451
ORD10791,2023-12-18,CUST2764,South,Corporate,Beauty,Blender,3,279.99,839.97,740.9317928864418,99.0382071135582
ORD10792,2023-07-13,CUST7532,West,Consumer,Electronics,Book,4,68.45,273.8,241.51710762563874,32.28289237436127
ORD10793,2023-05-26,CUST2773,East,Consumer,Beauty,Blender,9,294.57,2651.13,2338.543643314681,312.58635668531906
ORD10794,2023-12-11,CUST4314,West,Consumer,Electronics,T-shirt,9,150.24,1352.16,1192.731089288107,159.4289107118932
ORD10795,2023-08-29,CUST3521,South,Consumer,Books,Book,3,263.68,791.04,697.7709744930067,93.26902550699322
ORD10796,2023-10-07,CUST6420,West,Consumer,Electronics,Smartphone,6,242.57,1455.42,1283.8160291472138,171.60397085278623
ORD10797,2023-04-02,CUST5193,South,Corporate,Sports,Sofa,8,346.15,2769.2,2442.692382895978,326.50761710402185
ORD10798,2023-10-17,CUST5042,East,Consumer,Beauty,Smartphone,2,119.22,238.44,210.32629343410264,28.11370656589736
ORD10799,2023-09-30,CUST1563,East,Consumer,Books,Book,3,47.54,142.62,125.80412669674433,16.81587330325567
ORD10800,2023-03-15,CUST6764,South,Corporate,Home,Blender,2,338.91,677.82,597.9003867451075,79.91961325489251
ORD10801,2023-05-09,CUST7081,West,Consumer,Home,Blender,1,268.9,268.9,237.19485113416454,31.70514886583544
ORD10802,2023-01-17,CUST3625,South,Home Office,Beauty,Sofa,2,373.49,746.98,658.9059497962003,88.07405020379974
ORD10803,2023-02-18,CUST9805,North,Corporate,Electronics,Book,8,293.74,2349.92,2072.8483621316327,277.07163786836736
ORD10804,2023-05-25,CUST6832,East,Corporate,Beauty,Laptop,9,177.46,1597.14,1408.8262719985853,188.3137280014148
ORD10805,2023-01-10,CUST2871,South,Corporate,Sports,Treadmill,5,45.18,225.9,199.26484518857484,26.635154811425167
ORD10806,2023-07-07,CUST9772,South,Corporate,Home,Blender,6,183.55,1101.3000000000002,971.4491987878597,129.85080121214048
ORD10807,2023-05-29,CUST5374,North,Home Office,Home,Sofa,5,337.49,1687.45,1488.488105415939,198.96189458406116
ORD10808,2023-12-29,CUST2200,East,Consumer,Sports,Headphones,9,383.49,3451.41,3044.4651586201817,406.9448413798182
ORD10809,2023-02-24,CUST9552,East,Consumer,Home,Smartphone,6,145.4,872.4000000000001,769.5380741147087,102.86192588529138
ORD10810,2023-05-30,CUST9655,East,Home Office,Books,Sofa,5,478.39,2391.95,2109.9227377105426,282.0272622894572
ORD10811,2023-01-16,CUST2152,West,Consumer,Clothing,T-shirt,9,111.93,1007.3700000000001,888.5941881257842,118.77581187421595
ORD10812,2023-07-30,CUST9145,West,Home Office,Books,Blender,7,409.39,2865.73,2527.8408357780195,337.88916422198054
ORD10813,2023-08-16,CUST9356,West,Home Office,Clothing,T-shirt,9,432.5,3892.5,3433.547631237395,458.95236876260515
ORD10814,2023-11-02,CUST9249,North,Consumer,Sports,Sofa,6,405.15,2430.8999999999996,2144.280266351954,286.61973364804544
ORD10815,2023-04-23,CUST8050,West,Consumer,Home,Lipstick,4,162.16,648.64,572.160908291798,76.47909170820196
ORD10816,2023-03-05,CUST7494,North,Home Office,Books,Smartphone,6,65.41,392.46,346.18628217223585,46.27371782776413
ORD10817,2023-11-25,CUST2014,West,Consumer,Home,T-shirt,8,485.14,3881.12,3423.5094110592368,457.61058894076314
ORD10818,2023-07-18,CUST1011,North,Home Office,Books,T-shirt,1,130.94,130.94,115.50127857012832,15.438721429871677
ORD10819,2023-03-11,CUST2408,West,Consumer,Books,Laptop,4,278.58,1114.32,982.9340517509194,131.38594824908057
ORD10820,2023-08-04,CUST2479,South,Corporate,Electronics,Headphones,8,116.5,932.0,822.1108265416191,109.88917345838092
ORD10821,2023-06-04,CUST1681,East,Corporate,Books,Book,5,447.84,2239.2,1975.1830072875464,264.01699271245343
ORD10822,2023-08-25,CUST5269,East,Consumer,Books,Treadmill,2,364.64,729.28,643.2929008372016,85.98709916279836
ORD10823,2023-08-26,CUST1815,North,Home Office,Books,T-shirt,8,480.55,3844.4,3391.118950168026,453.2810498319741
ORD10824,2023-10-01,CUST3481,North,Consumer,Home,Treadmill,9,274.79,2473.11,2181.5134186999394,291.59658130006073
ORD10825,2023-08-25,CUST5384,West,Consumer,Sports,Lipstick,2,499.64,999.28,881.4580544490441,117.82194555095589
ORD10826,2023-07-25,CUST4707,North,Home Office,Electronics,Sofa,5,35.73,178.64999999999998,157.5859433065024,21.064056693497577
ORD10827,2023-03-28,CUST2498,East,Home Office,Sports,Lipstick,4,173.55,694.2,612.3490727308927,81.85092726910739
ORD10828,2023-12-15,CUST6971,North,Home Office,Electronics,Book,1,407.66,407.66,359.59409822742106,48.06590177257897
ORD10829,2023-05-12,CUST2004,South,Corporate,Home,Smartphone,1,422.06,422.06,372.296239753386,49.76376024661403
ORD10830,2023-09-28,CUST2431,North,Corporate,Beauty,Lipstick,9,486.76,4380.84,3864.309005736681,516.5309942633194
ORD10831,2023-12-06,CUST6895,South,Home Office,Books,Sofa,4,261.9,1047.6,924.0807960139485,123.51920398605137
ORD10832,2023-06-17,CUST7545,South,Corporate,Books,Laptop,3,118.62,355.86,313.90167246040835,41.958327539591664
ORD10833,2023-09-13,CUST1052,East,Corporate,Beauty,Headphones,1,484.97,484.97,427.7887205449453,57.18127945505472
ORD10834,2023-04-14,CUST4952,North,Home Office,Electronics,Blender,3,78.65,235.95000000000002,208.12988146190455,27.82011853809547
ORD10835,2023-02-10,CUST4631,East,Home Office,Electronics,Laptop,8,464.03,3712.24,3274.5415179408365,437.6984820591633
ORD10836,2023-05-09,CUST9230,South,Consumer,Books,Sofa,3,300.91,902.73,796.2919597037722,106.43804029622777
ORD10837,2023-04-09,CUST3874,East,Home Office,Sports,Laptop,2,186.3,372.6,328.6679119843426,43.93208801565743
ORD10838,2023-11-24,CUST5204,East,Consumer,Home,Book,1,196.32,196.32,173.1725294706552,23.147470529344787
ORD10839,2023-11-05,CUST4220,West,Corporate,Sports,Lipstick,2,22.56,45.12,39.800043448023445,5.319956551976553
ORD10840,2023-09-16,CUST9128,East,Consumer,Sports,Lipstick,6,361.7,2170.2,1914.3185791422977,255.8814208577021
ORD10841,2023-03-29,CUST1129,South,Consumer,Electronics,Lipstick,2,289.31,578.62,510.3967451217936,68.22325487820643
ORD10842,2023-03-18,CUST5246,South,Consumer,Electronics,Treadmill,5,305.69,1528.45,1348.2352927334096,180.2147072665905
ORD10843,2023-05-20,CUST9599,West,Consumer,Books,Laptop,3,115.35,346.04999999999995,305.24833854584466,40.801661454155294
ORD10844,2023-01-18,CUST9699,North,Consumer,Sports,Blender,9,114.8,1033.2,911.3786544879838,121.82134551201625
ORD10845,2023-11-01,CUST5806,West,Corporate,Sports,Lipstick,8,256.97,2055.76,1813.371837737338,242.38816226266226
ORD10846,2023-07-02,CUST5719,North,Home Office,Home,Headphones,4,380.04,1520.16,1340.9227404243645,179.23725957563556
ORD10847,2023-08-16,CUST2729,East,Corporate,Beauty,Blender,9,197.62,1778.58,1568.8732552257434,209.70674477425655
ORD10848,2023-08-07,CUST2959,South,Corporate,Electronics,Blender,9,281.75,2535.75,2236.767734337887,298.98226566211315
ORD10849,2023-11-20,CUST1141,South,Consumer,Home,Lipstick,8,96.37,770.96,680.0585438095779,90.9014561904221
ORD10850,2023-01-02,CUST4933,West,Home Office,Home,Smartphone,3,362.7,1088.1,959.805569055725,128.29443094427495
ORD10851,2023-10-07,CUST1803,North,Consumer,Electronics,Laptop,9,62.06,558.54,492.68431443836465,65.85568556163531
ORD10852,2023-03-20,CUST3078,South,Consumer,Sports,Headphones,3,315.97,947.9100000000001,836.1449287414873,111.76507125851276
ORD10853,2023-06-28,CUST4354,North,Home Office,Home,T-shirt,5,374.29,1871.45,1650.7932471366018,220.6567528633982
ORD10854,2023-11-06,CUST2275,East,Home Office,Beauty,Laptop,7,349.11,2443.77,2155.632805340786,288.13719465921395
ORD10855,2023-04-04,CUST1959,North,Corporate,Electronics,Book,5,371.52,1857.6,1638.5762568494758,219.02374315052407
ORD10856,2023-02-03,CUST7546,East,Consumer,Home,Laptop,9,214.51,1930.59,1702.9602367092107,227.62976329078924
ORD10857,2023-08-08,CUST2627,West,Corporate,Books,Laptop,5,270.47,1352.3500000000001,1192.8986869887967,159.4513130112034
ORD10858,2023-02-10,CUST5064,South,Consumer,Electronics,Lipstick,9,462.76,4164.84,3673.7768828472067,491.06311715279344
ORD10859,2023-01-25,CUST7020,East,Corporate,Electronics,Book,5,464.32,2321.6,2047.8674837972346,273.7325162027653
ORD10860,2023-07-07,CUST6533,South,Home Office,Clothing,Lipstick,5,493.58,2467.9,2176.9177133283924,290.98228667160765
ORD10861,2023-11-28,CUST2343,South,Corporate,Sports,Sofa,3,426.21,1278.6299999999999,1127.8707791211484,150.75922087885147
ORD10862,2023-01-22,CUST1085,West,Consumer,Electronics,T-shirt,3,464.16,1392.48,1228.2970855608087,164.18291443919134
ORD10863,2023-05-31,CUST3774,North,Home Office,Home,Smartphone,4,473.2,1892.8,1669.6259361351679,223.17406386483208
ORD10864,2023-03-01,CUST3789,East,Corporate,Clothing,Sofa,7,235.54,1648.78,1454.3775628597539,194.4024371402461
ORD10865,2023-01-20,CUST2141,East,Corporate,Beauty,Blender,2,427.51,855.02,754.2072949673982,100.8127050326018
ORD10866,2023-06-13,CUST5516,South,Consumer,Electronics,Headphones,6,400.42,2402.52,2119.2464624278655,283.2735375721345
ORD10867,2023-01-27,CUST3120,North,Home Office,Home,Lipstick,8,152.33,1218.64,1074.9540103612433,143.68598963875684
ORD10868,2023-03-23,CUST3598,North,Home Office,Beauty,T-shirt,1,463.3,463.3,408.67376173469114,54.62623826530887
ORD10869,2023-01-24,CUST1972,West,Corporate,Beauty,Smartphone,8,17.35,138.8,122.43453081971752,16.36546918028249
ORD10870,2023-05-06,CUST3662,East,Home Office,Clothing,Sofa,5,180.33,901.6500000000001,795.339299089325,106.31070091067511
ORD10871,2023-07-27,CUST8795,West,Home Office,Clothing,Treadmill,9,29.33,263.96999999999997,232.8461318478446,31.12386815215538
ORD10872,2023-04-21,CUST4231,North,Consumer,Electronics,Blender,4,466.09,1864.36,1644.5392066213872,219.82079337861273
ORD10873,2023-12-10,CUST2588,South,Corporate,Beauty,T-shirt,1,300.12,300.12,264.73379963698574,35.38620036301427
ORD10874,2023-02-03,CUST2529,West,Corporate,Home,Sofa,8,229.54,1836.32,1619.8053143722166,216.51468562778336
ORD10875,2023-06-15,CUST5630,North,Consumer,Sports,Headphones,8,134.22,1073.76,947.1563531194516,126.60364688054835
ORD10876,2023-04-27,CUST4358,East,Consumer,Clothing,Laptop,4,118.22,472.88,417.1242142221039,55.75578577789611
ORD10877,2023-04-09,CUST6020,North,Corporate,Electronics,T-shirt,5,142.26,711.3,627.4328657929759,83.86713420702404
ORD10878,2023-05-30,CUST8659,North,Corporate,Sports,Smartphone,2,29.53,59.06,52.09642211968672,6.963577880313281
ORD10879,2023-11-15,CUST3468,West,Corporate,Beauty,Blender,1,96.52,96.52,85.13963195042604,11.38036804957396
ORD10880,2023-10-20,CUST9967,North,Home Office,Books,Treadmill,9,313.53,2821.7699999999995,2489.064020397365,332.70597960263467
ORD10881,2023-09-02,CUST1493,North,Corporate,Electronics,Book,6,68.87,413.22,364.498536205502,48.72146379449805
ORD10882,2023-07-26,CUST6069,East,Home Office,Beauty,Lipstick,8,71.55,572.4,504.91012565710594,67.48987434289404
ORD10883,2023-01-24,CUST1079,North,Home Office,Home,T-shirt,9,204.35,1839.1499999999999,1622.3016380193333,216.8483619806666
ORD10884,2023-05-04,CUST6602,South,Corporate,Home,Lipstick,2,84.16,168.32,148.47392094794563,19.846079052054364
ORD10885,2023-05-02,CUST6593,West,Consumer,Home,Smartphone,8,67.13,537.04,473.71931146556983,63.32068853443013
ORD10886,2023-08-08,CUST8554,West,Consumer,Electronics,T-shirt,4,383.2,1532.8,1352.0723979860447,180.72760201395522
